"hr","accel_x","accel_y","accel_z","skin_temp","ts"
38,0.0038964844,-0.72037107,-0.71133304,326,"2023-03-16T02:01:07.600Z"
39,0.004680176,-0.7215259,-0.7104053,327,"2023-03-16T02:02:08.163Z"
38,0.005895996,-0.7213257,-0.71034425,328,"2023-03-16T02:03:08.725Z"
42,0.38917238,0.2738623,0.88608885,328,"2023-03-16T02:04:09.287Z"
37,0.3862085,0.2772412,0.8869678,326,"2023-03-16T02:05:09.849Z"
38,0.3919873,0.25385255,0.8916162,326,"2023-03-16T02:06:10.412Z"
37,0.3888452,0.25331056,0.8931079,325,"2023-03-16T02:07:10.974Z"
38,0.3880786,0.25365478,0.89259523,324,"2023-03-16T02:08:11.536Z"
41,0.3873584,0.25410402,0.8931909,323,"2023-03-16T02:09:12.098Z"
39,0.3868457,0.25454345,0.8925049,323,"2023-03-16T02:10:12.661Z"
38,0.38538086,0.2555591,0.8930029,322,"2023-03-16T02:11:13.223Z"
40,0.38580322,0.2556543,0.89297605,322,"2023-03-16T02:12:13.785Z"
39,0.38519776,0.2556958,0.893374,321,"2023-03-16T02:13:14.347Z"
41,0.38544434,0.25558594,0.8926416,321,"2023-03-16T02:14:14.922Z"
37,0.42351562,0.5020337,0.76079345,321,"2023-03-16T02:15:15.484Z"
61,0.40566406,0.19562988,0.8999438,321,"2023-03-16T02:16:16.047Z"
37,0.40310302,0.1984497,0.9009375,323,"2023-03-16T02:17:16.609Z"
35,0.40309083,0.20032471,0.9009814,325,"2023-03-16T02:18:17.171Z"
41,0.4032715,0.20131104,0.90074706,326,"2023-03-16T02:19:17.733Z"
37,0.40207765,0.19854492,0.9018286,328,"2023-03-16T02:20:18.296Z"
38,0.4030298,0.20022461,0.90104,330,"2023-03-16T02:21:18.858Z"
38,0.40166748,0.19958252,0.90216553,331,"2023-03-16T02:22:19.420Z"
36,0.40138426,0.19812012,0.9025781,332,"2023-03-16T02:23:19.982Z"
39,0.40277588,0.20099121,0.9014478,333,"2023-03-16T02:24:20.545Z"
39,0.40262696,0.20393799,0.90091795,334,"2023-03-16T02:25:21.107Z"
41,0.40199706,0.20325683,0.9016577,335,"2023-03-16T02:26:21.669Z"
51,0.603667,0.03211914,0.81357175,337,"2023-03-16T02:27:22.231Z"
35,0.6003955,0.02864502,0.8165039,337,"2023-03-16T02:28:22.794Z"
41,0.6029126,0.02385498,0.8150439,336,"2023-03-16T02:29:23.356Z"
34,0.09216553,-0.49887452,-0.8765552,335,"2023-03-16T02:30:23.918Z"
35,0.09077637,-0.4962085,-0.877771,335,"2023-03-16T02:31:24.480Z"
38,0.08557373,-0.53363526,-0.856311,334,"2023-03-16T02:32:25.042Z"
34,0.08529541,-0.53558105,-0.85513186,336,"2023-03-16T02:33:25.613Z"
39,0.085446775,-0.5373486,-0.85368407,338,"2023-03-16T02:34:26.179Z"
37,0.08954834,-0.5609961,-0.8379102,337,"2023-03-16T02:35:26.742Z"
39,0.08793701,-0.56482667,-0.83475584,338,"2023-03-16T02:36:27.304Z"
38,0.088542484,-0.5682593,-0.8329248,339,"2023-03-16T02:37:27.866Z"
46,0.08815429,-0.5830127,-0.8223169,339,"2023-03-16T02:38:28.428Z"
36,0.09007324,-0.5829761,-0.8224316,339,"2023-03-16T02:39:28.991Z"
38,0.09003906,-0.58644533,-0.82069093,339,"2023-03-16T02:40:29.553Z"
39,0.08960205,-0.58779055,-0.81877196,340,"2023-03-16T02:41:30.115Z"
38,0.090026855,-0.5888159,-0.81847167,340,"2023-03-16T02:42:30.677Z"
46,0.0792334,-0.57932127,-0.82573974,340,"2023-03-16T02:43:31.240Z"
39,0.07911377,-0.57962155,-0.82590574,341,"2023-03-16T02:44:31.802Z"
38,0.07735596,-0.5797656,-0.8260376,341,"2023-03-16T02:45:32.364Z"
38,0.077800296,-0.5791309,-0.8266895,341,"2023-03-16T02:46:32.926Z"
38,0.07691162,-0.55977786,-0.83908933,341,"2023-03-16T02:47:33.489Z"
64,0.10746094,-1.0093603,0.013149414,337,"2023-03-16T02:48:34.051Z"
40,0.10166748,-1.0095679,0.02105957,336,"2023-03-16T02:49:34.613Z"
41,0.09909668,-1.0100342,0.017841797,336,"2023-03-16T02:50:35.175Z"
42,0.09918213,-1.0097535,0.017231446,337,"2023-03-16T02:51:35.738Z"
40,0.10101806,-1.0096265,0.012741699,336,"2023-03-16T02:52:36.308Z"
36,0.10815918,-1.0086792,0.028110351,336,"2023-03-16T02:53:36.875Z"
37,0.10845215,-1.009275,0.031625975,335,"2023-03-16T02:54:37.437Z"
44,0.10902344,-1.0087427,0.03286621,335,"2023-03-16T02:55:37.999Z"
40,0.108789064,-1.0089331,0.032683104,335,"2023-03-16T02:56:38.561Z"
41,0.107766114,-1.0088233,0.02559082,334,"2023-03-16T02:57:39.124Z"
39,0.107861325,-1.008982,0.025969239,334,"2023-03-16T02:58:39.686Z"
39,0.11000244,-1.0089868,0.02427002,334,"2023-03-16T02:59:40.248Z"
37,0.11003662,-1.0087208,0.024104005,334,"2023-03-16T03:00:40.810Z"
35,0.110942386,-1.0086597,0.024162598,334,"2023-03-16T03:01:41.373Z"
37,0.109318845,-1.0087329,0.022355957,334,"2023-03-16T03:02:41.935Z"
38,0.108942874,-1.0088012,0.023300782,334,"2023-03-16T03:03:42.497Z"
44,0.08370117,-0.9798047,-0.25152588,332,"2023-03-16T03:04:43.059Z"
65,0.073288575,-0.31717774,-0.9592334,336,"2023-03-16T03:05:43.622Z"
41,0.07519043,-0.31415772,-0.9590674,337,"2023-03-16T03:06:44.184Z"
39,0.074782714,-0.31384766,-0.9592456,339,"2023-03-16T03:07:44.746Z"
37,0.0751416,-0.31377196,-0.9584741,340,"2023-03-16T03:08:45.308Z"
45,0.076018065,-0.3148169,-0.9577881,341,"2023-03-16T03:09:45.871Z"
41,0.07694092,-0.315105,-0.9579785,342,"2023-03-16T03:10:46.433Z"
39,0.0772168,-0.31489745,-0.9578076,343,"2023-03-16T03:11:47.003Z"
43,0.07823242,-0.31400147,-0.957749,344,"2023-03-16T03:12:47.570Z"
41,0.07756348,-0.31423828,-0.95745605,344,"2023-03-16T03:13:48.132Z"
39,0.0779126,-0.31442872,-0.9575024,345,"2023-03-16T03:14:48.694Z"
43,0.037775878,-0.44445556,-0.90693116,344,"2023-03-16T03:15:49.256Z"
40,0.038234863,-0.4437622,-0.9073315,343,"2023-03-16T03:16:49.819Z"
36,0.05732666,-1.0100781,0.074072264,343,"2023-03-16T03:17:50.381Z"
43,0.05452881,-1.0106714,0.06742432,343,"2023-03-16T03:18:50.943Z"
43,0.052578125,-1.0108032,0.06548584,343,"2023-03-16T03:19:51.505Z"
47,0.051848143,-1.0111597,0.063588865,342,"2023-03-16T03:20:52.067Z"
45,0.055219725,-1.0117896,0.0616626,341,"2023-03-16T03:21:52.630Z"
48,0.049624022,-1.0116211,0.057785645,341,"2023-03-16T03:22:53.192Z"
39,0.049750976,-1.0118823,0.056584474,341,"2023-03-16T03:23:53.754Z"
46,0.049018554,-1.0120801,0.056794435,340,"2023-03-16T03:24:54.316Z"
46,0.049709473,-1.0118017,0.055388182,340,"2023-03-16T03:25:54.879Z"
41,0.049318846,-1.011853,0.054335937,340,"2023-03-16T03:26:55.441Z"
53,0.14291015,-0.8775806,-0.4931909,339,"2023-03-16T03:27:56.003Z"
39,0.090412594,-0.96404296,-0.30540526,335,"2023-03-16T03:28:56.565Z"
42,0.10186035,-0.9608203,-0.3132544,334,"2023-03-16T03:29:57.128Z"
44,0.09800781,-0.96214354,-0.30990234,333,"2023-03-16T03:30:57.698Z"
52,0.6255444,0.25928223,0.75116456,332,"2023-03-16T03:31:58.265Z"
35,0.597998,0.08760254,0.81178224,335,"2023-03-16T03:32:58.827Z"
39,0.59747803,0.0895166,0.81193846,335,"2023-03-16T03:33:59.389Z"
40,0.5980542,0.09040527,0.81191164,336,"2023-03-16T03:34:59.951Z"
38,0.5989795,0.08732666,0.81157714,336,"2023-03-16T03:36:00.514Z"
36,0.5968311,0.08972656,0.8126416,337,"2023-03-16T03:37:01.076Z"
42,0.59821045,0.089433596,0.81239504,337,"2023-03-16T03:38:01.638Z"
42,0.59728026,0.091452636,0.81246096,338,"2023-03-16T03:39:02.200Z"
39,0.59661865,0.09116943,0.8131397,338,"2023-03-16T03:40:02.763Z"
36,0.5976416,0.08992431,0.8131665,339,"2023-03-16T03:41:03.325Z"
39,0.59711915,0.09041992,0.81359375,339,"2023-03-16T03:42:03.887Z"
51,0.5945874,0.09472901,0.814563,339,"2023-03-16T03:43:04.449Z"
43,0.5938355,0.09552979,0.8150049,340,"2023-03-16T03:44:05.011Z"
43,0.5950195,0.09287598,0.81455076,340,"2023-03-16T03:45:05.574Z"
43,0.59362304,0.09541015,0.8143994,341,"2023-03-16T03:46:06.136Z"
40,0.59417236,0.09623779,0.8148706,341,"2023-03-16T03:47:06.698Z"
52,0.0052026366,-0.5422363,-0.85047364,341,"2023-03-16T03:48:07.260Z"
35,0.006328125,-0.52548337,-0.8626074,337,"2023-03-16T03:49:07.823Z"
42,0.004111328,-0.5239551,-0.8636865,336,"2023-03-16T03:50:08.393Z"
34,0.00421875,-0.5204248,-0.8662524,335,"2023-03-16T03:51:08.960Z"
39,0.00328125,-0.5190161,-0.8672314,335,"2023-03-16T03:52:09.522Z"
37,0.001772461,-0.51761717,-0.8678662,334,"2023-03-16T03:53:10.084Z"
41,0.0016210937,-0.518125,-0.8674927,334,"2023-03-16T03:54:10.646Z"
44,0.0013818359,-0.5173169,-0.8678272,334,"2023-03-16T03:55:11.209Z"
38,0.001550293,-0.516792,-0.8687134,334,"2023-03-16T03:56:11.771Z"
41,0.0014013671,-0.51615477,-0.8682544,335,"2023-03-16T03:57:12.333Z"
41,0.0013671875,-0.5155981,-0.8687915,335,"2023-03-16T03:58:12.895Z"
40,0.0009692383,-0.5156543,-0.868811,335,"2023-03-16T03:59:13.458Z"
38,0.0012304687,-0.5149805,-0.8698389,335,"2023-03-16T04:00:14.020Z"
40,0.00092529296,-0.51512206,-0.86954343,336,"2023-03-16T04:01:14.582Z"
40,0.0009716797,-0.51262206,-0.8701611,336,"2023-03-16T04:02:15.144Z"
43,0.0011279297,-0.5140747,-0.86989504,337,"2023-03-16T04:03:15.707Z"
43,0.00094970706,-0.5128711,-0.8707251,337,"2023-03-16T04:04:16.269Z"
41,0.00045166016,-0.5122095,-0.8708765,337,"2023-03-16T04:05:16.831Z"
61,0.07290039,-1.0074756,-0.09921875,338,"2023-03-16T04:06:17.393Z"
43,0.074052736,-1.0072412,-0.099970706,337,"2023-03-16T04:07:17.956Z"
40,0.08358887,-1.0077393,-0.09312012,337,"2023-03-16T04:08:18.518Z"
37,0.6477588,0.32473144,0.7074634,340,"2023-03-16T04:09:19.088Z"
41,0.6463257,0.32711425,0.70698,338,"2023-03-16T04:10:19.655Z"
38,0.6453906,0.32710937,0.70776856,336,"2023-03-16T04:11:20.217Z"
37,0.6449316,0.3273877,0.7075244,333,"2023-03-16T04:12:20.779Z"
38,0.64482665,0.33031005,0.70713866,332,"2023-03-16T04:13:21.342Z"
38,0.6446411,0.33123535,0.7060986,330,"2023-03-16T04:14:21.903Z"
37,0.58509034,0.45361328,0.6871069,329,"2023-03-16T04:15:22.466Z"
35,0.5816528,0.46158203,0.68362063,328,"2023-03-16T04:16:23.028Z"
36,0.5818091,0.46385497,0.6831396,326,"2023-03-16T04:17:23.591Z"
37,0.57969725,0.4651294,0.68293947,325,"2023-03-16T04:18:24.153Z"
36,0.580437,0.46756104,0.68033934,324,"2023-03-16T04:19:24.715Z"
38,0.5686939,0.48772705,0.6754224,323,"2023-03-16T04:20:25.277Z"
39,0.5678589,0.4902661,0.6745142,322,"2023-03-16T04:21:25.840Z"
35,0.55872315,0.4891919,0.6828125,321,"2023-03-16T04:22:26.402Z"
37,0.5584521,0.4904077,0.68194336,319,"2023-03-16T04:23:26.963Z"
38,0.55744874,0.49099854,0.68249756,318,"2023-03-16T04:24:27.526Z"
36,0.55697024,0.49286377,0.6813013,317,"2023-03-16T04:25:28.089Z"
37,0.55670166,0.4933008,0.68086916,316,"2023-03-16T04:26:28.651Z"
37,0.5565332,0.49373534,0.6807349,316,"2023-03-16T04:27:29.213Z"
38,0.5562354,0.4948413,0.680542,315,"2023-03-16T04:28:29.784Z"
39,0.5563599,0.4956128,0.6797314,314,"2023-03-16T04:29:30.350Z"
37,0.55574465,0.49605224,0.6794678,313,"2023-03-16T04:30:30.912Z"
39,0.5565112,0.4965503,0.6795166,313,"2023-03-16T04:31:31.475Z"
38,0.5561279,0.4972168,0.6794019,312,"2023-03-16T04:32:32.037Z"
37,0.55621094,0.49719483,0.6793652,311,"2023-03-16T04:33:32.599Z"
37,0.5548657,0.4952173,0.6815308,311,"2023-03-16T04:34:33.161Z"
38,0.55306154,0.49682373,0.68093264,310,"2023-03-16T04:35:33.724Z"
38,0.5543628,0.49622804,0.681084,310,"2023-03-16T04:36:34.286Z"
39,0.5537378,0.4978418,0.68066406,309,"2023-03-16T04:37:34.848Z"
40,0.55362546,0.49790284,0.6808667,309,"2023-03-16T04:38:35.410Z"
40,0.55333006,0.497583,0.68001956,308,"2023-03-16T04:39:35.973Z"
38,0.5533667,0.49854004,0.68028563,308,"2023-03-16T04:40:36.535Z"
38,0.55391115,0.4981128,0.6799731,307,"2023-03-16T04:41:37.097Z"
39,0.5534497,0.49909914,0.67993164,307,"2023-03-16T04:42:37.659Z"
38,0.5534985,0.49947998,0.6796411,306,"2023-03-16T04:43:38.222Z"
38,0.55319095,0.5001172,0.6799512,306,"2023-03-16T04:44:38.784Z"
39,0.5534619,0.49962646,0.6794922,305,"2023-03-16T04:45:39.346Z"
39,0.5536865,0.49980956,0.6793066,305,"2023-03-16T04:46:39.909Z"
39,0.0835376,-0.5587915,-0.84081787,306,"2023-03-16T04:47:40.479Z"
46,0.08500488,-0.56000245,-0.8399487,307,"2023-03-16T04:48:41.046Z"
40,0.08600586,-0.55933106,-0.8409473,308,"2023-03-16T04:49:41.608Z"
40,0.08614746,-0.5591577,-0.8398193,309,"2023-03-16T04:50:42.170Z"
40,0.08641601,-0.5591016,-0.8406689,311,"2023-03-16T04:51:42.732Z"
42,0.030368652,-0.4085376,-0.92548096,312,"2023-03-16T04:52:43.295Z"
36,0.59460694,0.34798828,0.7393433,312,"2023-03-16T04:53:43.857Z"
37,0.58075684,0.35909912,0.74501956,311,"2023-03-16T04:54:44.419Z"
43,0.5814526,0.3550659,0.74615234,311,"2023-03-16T04:55:44.981Z"
39,0.58192384,0.34996092,0.7480127,310,"2023-03-16T04:56:45.544Z"
41,0.567727,0.34664306,0.7595068,310,"2023-03-16T04:57:46.106Z"
43,0.51941895,0.6189136,0.6013208,309,"2023-03-16T04:58:46.668Z"
42,0.5165381,0.62489504,0.5978198,308,"2023-03-16T04:59:47.231Z"
41,0.5147852,0.61897707,0.6058276,308,"2023-03-16T05:00:47.793Z"
43,0.50786376,0.62371093,0.60611814,307,"2023-03-16T05:01:48.355Z"
41,0.50586426,0.63269776,0.59816164,307,"2023-03-16T05:02:48.917Z"
40,0.504646,0.63290286,0.59979737,306,"2023-03-16T05:03:49.480Z"
43,0.50457275,0.6339307,0.59830564,306,"2023-03-16T05:04:50.042Z"
45,0.11257568,-0.8806616,-0.49323243,299,"2023-03-16T05:05:50.604Z"
38,0.10613281,-0.8791675,-0.49625978,299,"2023-03-16T05:06:51.167Z"
39,0.1054956,-0.87841064,-0.49795166,304,"2023-03-16T05:07:51.741Z"
43,0.10505615,-0.87681884,-0.50024414,306,"2023-03-16T05:08:52.303Z"
40,0.10440918,-0.8757202,-0.5023291,309,"2023-03-16T05:09:52.866Z"
70,-0.8687964,0.45413575,0.057929687,319,"2023-03-16T05:10:53.428Z"
72,0.50822264,0.8553467,0.15660645,318,"2023-03-16T05:11:53.990Z"
64,-0.33749512,0.8419971,0.3782202,316,"2023-03-16T05:12:54.552Z"
72,0.025625,0.8786352,0.29008302,316,"2023-03-16T05:13:55.115Z"
63,-0.26195067,0.9398535,0.027321778,312,"2023-03-16T05:14:55.677Z"
69,-0.5997388,0.7024243,0.10911621,315,"2023-03-16T05:15:56.239Z"
68,0.5778027,0.81975096,0.030598145,316,"2023-03-16T05:16:56.802Z"
66,-0.76579833,0.30770507,0.5245239,316,"2023-03-16T05:17:57.364Z"
39,-0.76767576,0.30654785,0.5230664,316,"2023-03-16T05:18:57.926Z"
43,-0.7671509,0.30296874,0.526001,316,"2023-03-16T05:19:58.488Z"
40,-0.7664087,0.3056372,0.5260132,316,"2023-03-16T05:20:59.051Z"
38,-0.76708984,0.30742186,0.52388185,316,"2023-03-16T05:21:59.613Z"
57,-0.5556372,0.7743799,-0.26577637,315,"2023-03-16T05:23:00.175Z"
35,-0.54014647,0.7962402,-0.23191895,316,"2023-03-16T05:24:00.738Z"
50,-0.32609376,-0.11214111,0.92433107,318,"2023-03-16T05:25:01.300Z"
36,-0.3430005,-0.3114136,0.87620115,321,"2023-03-16T05:26:01.862Z"
39,-0.33866942,-0.3044287,0.8811939,324,"2023-03-16T05:27:02.424Z"
37,-0.3379248,-0.30860353,0.87999266,327,"2023-03-16T05:28:02.987Z"
37,-0.3376367,-0.31778565,0.87694824,330,"2023-03-16T05:29:03.549Z"
35,-0.3361206,-0.31950438,0.87684816,332,"2023-03-16T05:30:04.111Z"
38,-0.33316895,-0.33336425,0.8736572,334,"2023-03-16T05:31:04.673Z"
39,-0.33159667,-0.33776122,0.8724121,336,"2023-03-16T05:32:05.236Z"
36,-0.33456787,-0.34190187,0.8702148,337,"2023-03-16T05:33:05.798Z"
38,-0.3319507,-0.33966064,0.87237304,338,"2023-03-16T05:34:06.360Z"
37,-0.3448706,-0.42266357,0.83077884,339,"2023-03-16T05:35:06.922Z"
