"hr","accel_x","accel_y","accel_z","skin_temp","ts"
46,-0.6717456,-0.65438235,0.3298584,353,"2023-02-04T01:06:38.055Z"
43,-0.6719922,-0.654563,0.3284668,353,"2023-02-04T01:07:38.617Z"
46,-0.6712622,-0.6549829,0.3279907,353,"2023-02-04T01:08:39.179Z"
44,-0.66924316,-0.6544385,0.33342284,354,"2023-02-04T01:09:39.741Z"
48,-0.6686743,-0.6545044,0.33541748,354,"2023-02-04T01:10:40.304Z"
47,-0.66083986,-0.65990967,0.34146485,354,"2023-02-04T01:11:40.866Z"
51,-0.66076905,-0.6597388,0.3406909,355,"2023-02-04T01:12:41.428Z"
49,-0.6595288,-0.6592383,0.34233397,355,"2023-02-04T01:13:41.990Z"
46,-0.6586377,-0.65893555,0.34473145,355,"2023-02-04T01:14:42.552Z"
47,-0.65885985,-0.6590942,0.34413087,355,"2023-02-04T01:15:43.115Z"
49,-0.6587012,-0.6590747,0.3452661,356,"2023-02-04T01:16:43.685Z"
50,-0.65910155,-0.6589331,0.34429199,356,"2023-02-04T01:17:44.252Z"
44,-0.6589697,-0.659126,0.34488037,356,"2023-02-04T01:18:44.814Z"
47,-0.65372556,-0.6564795,0.3595288,356,"2023-02-04T01:19:45.376Z"
44,-0.65723634,-0.6583545,0.34962645,356,"2023-02-04T01:20:45.938Z"
46,-0.6565015,-0.6584009,0.35159668,356,"2023-02-04T01:21:46.500Z"
49,-0.6552661,-0.6576953,0.35628906,356,"2023-02-04T01:22:47.063Z"
46,-0.6572583,-0.6579175,0.35072753,357,"2023-02-04T01:23:47.625Z"
45,-0.65547854,-0.65747315,0.3541968,357,"2023-02-04T01:24:48.187Z"
48,-0.6560254,-0.65695554,0.35474855,357,"2023-02-04T01:25:48.749Z"
46,0.5409595,0.16041993,0.837561,356,"2023-02-04T01:26:49.312Z"
42,0.545166,0.15763427,0.8352271,356,"2023-02-04T01:27:49.874Z"
41,0.54647946,0.15483643,0.8339307,356,"2023-02-04T01:28:50.436Z"
49,0.5493164,0.15056153,0.8340161,355,"2023-02-04T01:29:50.998Z"
