"hr","accel_x","accel_y","accel_z","skin_temp","ts"
124,-0.57049805,-0.5684082,0.22288574,304,"2022-12-09T13:48:22.150Z"
131,1.0393945,0.034804687,0.032299805,306,"2022-12-09T13:49:22.712Z"
101,-0.25495362,0.9234619,0.21907715,304,"2022-12-09T13:50:23.274Z"
92,0.9363818,0.38096678,0.1244873,302,"2022-12-09T13:51:23.837Z"
84,0.892771,0.5100928,0.2987964,303,"2022-12-09T13:52:24.399Z"
98,0.8527344,0.49461183,0.21454833,302,"2022-12-09T13:53:24.961Z"
101,1.050586,0.3087207,0.20247315,302,"2022-12-09T13:54:25.523Z"
106,0.8268579,0.26840577,0.38992187,301,"2022-12-09T13:55:26.084Z"
62,1.0564746,0.5395508,-0.091801755,270,"2022-12-09T13:59:38.886Z"
83,0.42079103,0.82271,0.37415284,287,"2022-12-09T14:00:39.448Z"
91,0.43987793,0.8099145,-0.36328858,293,"2022-12-09T14:01:40.010Z"
101,-0.66987306,0.08425537,0.49906495,296,"2022-12-09T14:02:40.573Z"
88,0.82435304,0.40174562,0.19399902,297,"2022-12-09T14:03:41.120Z"
77,-0.16031982,0.9679053,0.11394287,299,"2022-12-09T14:04:41.682Z"
77,-0.33504638,0.8541162,-0.38097167,297,"2022-12-09T14:05:42.244Z"
78,0.7336743,0.63631105,0.07841065,295,"2022-12-09T14:06:42.806Z"
89,0.93667483,0.37606934,0.073098145,298,"2022-12-09T14:07:43.369Z"
93,1.1512696,0.4260449,0.19599365,299,"2022-12-09T14:08:43.931Z"
95,1.0886939,0.35800537,0.14429931,300,"2022-12-09T14:09:44.493Z"
90,1.0777271,0.39027345,0.1525415,298,"2022-12-09T14:10:45.055Z"
93,1.1189356,0.36124024,0.12802246,296,"2022-12-09T14:11:45.617Z"
90,-0.0024487304,0.5748291,0.6610498,294,"2022-12-09T14:12:46.180Z"
94,-0.3142285,0.6376147,0.3982544,293,"2022-12-09T14:13:46.742Z"
81,-0.11400147,0.8127417,-0.5389502,291,"2022-12-09T14:14:47.304Z"
84,0.64458007,0.430625,0.65281004,294,"2022-12-09T14:15:47.866Z"
85,-0.5966162,0.50854737,-0.6191406,296,"2022-12-09T14:16:48.428Z"
105,-0.071083985,0.8682422,-0.20611328,299,"2022-12-09T14:17:48.990Z"
96,0.36418456,0.5114966,0.76603514,301,"2022-12-09T14:18:49.553Z"
97,0.29829833,0.70818114,0.63408446,302,"2022-12-09T14:19:50.115Z"
85,0.37898925,0.6087451,0.6893555,303,"2022-12-09T14:20:50.677Z"
79,1.0594604,0.32154053,0.22055665,302,"2022-12-09T14:21:51.239Z"
87,0.3586841,0.6536841,0.6241089,300,"2022-12-09T14:22:51.802Z"
81,0.29949218,0.8429102,0.4427417,299,"2022-12-09T14:23:52.364Z"
84,0.011970215,0.5001416,0.8590796,298,"2022-12-09T14:24:52.926Z"
81,0.37955812,0.5726709,0.7213452,298,"2022-12-09T14:25:53.488Z"
73,0.15413818,0.787666,-0.09041016,298,"2022-12-09T14:26:54.050Z"
76,0.43243408,0.70704836,0.3696631,298,"2022-12-09T14:27:54.613Z"
86,0.36676025,0.7538672,0.13262695,298,"2022-12-09T14:28:55.175Z"
97,0.9865039,0.44685546,0.20985352,301,"2022-12-09T14:29:55.737Z"
91,0.14,0.8244629,0.39908692,302,"2022-12-09T14:30:56.299Z"
71,-0.12934083,0.98085696,0.023063965,304,"2022-12-09T14:31:56.861Z"
68,-0.3697632,0.7564917,-0.21273193,304,"2022-12-09T14:32:57.423Z"
59,-0.08420899,0.9866016,-0.033745117,303,"2022-12-09T14:33:57.986Z"
57,-0.012473145,0.9040381,0.3994995,302,"2022-12-09T14:34:58.548Z"
56,-0.017001953,0.9291162,0.33866212,301,"2022-12-09T14:35:59.110Z"
57,-0.079802245,0.9873706,-0.047663573,298,"2022-12-09T14:36:59.672Z"
52,-0.10236328,0.9804053,-0.105979,297,"2022-12-09T14:38:00.234Z"
55,-0.09296875,0.98618895,-0.035388183,297,"2022-12-09T14:39:00.797Z"
56,-0.09388916,0.9844629,-0.074370116,298,"2022-12-09T14:40:01.359Z"
55,-0.055915527,0.9884937,0.023613282,298,"2022-12-09T14:41:01.921Z"
62,0.07726074,0.6007568,0.7799414,298,"2022-12-09T14:42:02.483Z"
56,0.07947022,0.59397215,0.7850195,299,"2022-12-09T14:43:03.045Z"
53,0.07897949,0.5699414,0.8029175,299,"2022-12-09T14:44:03.607Z"
60,0.07903565,0.61973876,0.7652051,298,"2022-12-09T14:45:04.170Z"
56,-0.23191406,0.95634764,-0.094838865,296,"2022-12-09T14:46:04.732Z"
58,-0.19250733,0.96566164,-0.08771972,295,"2022-12-09T14:47:05.294Z"
56,-0.21173096,0.9541162,-0.16649415,294,"2022-12-09T14:48:05.856Z"
57,-0.20234619,0.9540601,-0.18083252,294,"2022-12-09T14:49:06.418Z"
70,-0.42487305,0.80000734,0.28881103,293,"2022-12-09T14:50:06.981Z"
73,0.20956543,0.63579834,0.7235718,294,"2022-12-09T14:51:07.543Z"
69,-0.23378174,0.957168,-0.029030763,293,"2022-12-09T14:52:08.105Z"
75,-0.25442627,0.86972654,0.49799562,293,"2022-12-09T14:53:08.667Z"
74,-0.2566211,0.8967749,0.31230223,293,"2022-12-09T14:54:09.229Z"
71,-0.29910645,0.74066895,0.52601564,294,"2022-12-09T14:55:09.792Z"
79,-0.3981787,0.90264404,-0.063239746,295,"2022-12-09T14:56:10.354Z"
72,0.3498877,0.34480226,0.8659009,296,"2022-12-09T14:57:10.916Z"
78,-0.31630126,0.9339673,-0.071518555,296,"2022-12-09T14:58:11.478Z"
71,-0.34226564,0.9245044,0.045959473,296,"2022-12-09T14:59:12.041Z"
68,-0.34277344,0.92188233,-0.07543701,297,"2022-12-09T15:00:12.603Z"
73,-0.17070068,0.02230957,0.6274414,296,"2022-12-09T15:01:13.165Z"
72,-0.41920653,0.891543,0.022053223,297,"2022-12-09T15:02:13.727Z"
65,-0.42961913,0.88725096,-0.03409668,298,"2022-12-09T15:03:14.289Z"
79,0.7222412,0.2957251,-0.63203615,299,"2022-12-09T15:04:14.851Z"
80,1.0721924,0.45544678,0.13217285,297,"2022-12-09T15:05:15.414Z"
118,1.1222388,0.47806397,0.019499512,297,"2022-12-09T15:06:15.976Z"
113,1.0979004,0.46874267,0.13123779,295,"2022-12-09T15:07:16.538Z"
97,1.0763257,0.4177002,0.13591309,294,"2022-12-09T15:08:17.100Z"
112,1.0878906,0.4786914,0.12785156,295,"2022-12-09T15:09:17.662Z"
98,0.41602296,0.87901366,-0.0052246093,295,"2022-12-09T15:10:18.225Z"
76,-0.15054443,0.5458301,-0.82897216,294,"2022-12-09T15:11:18.787Z"
78,-0.26681885,0.9071631,-0.29379395,295,"2022-12-09T15:12:19.349Z"
90,0.9321704,0.49541014,0.108125,295,"2022-12-09T15:13:19.911Z"
88,0.7803662,0.26595458,0.48503417,296,"2022-12-09T15:14:20.473Z"
92,0.0024243165,0.9773853,0.06359863,296,"2022-12-09T15:15:21.035Z"
91,0.19579345,0.962168,0.0335083,297,"2022-12-09T15:16:21.598Z"
94,0.6475391,0.76822263,-0.067304686,297,"2022-12-09T15:17:22.160Z"
77,-0.24262208,0.92622316,-0.25478026,298,"2022-12-09T15:18:22.722Z"
90,0.62749755,0.63034177,-0.0980957,298,"2022-12-09T15:19:23.284Z"
93,0.8570703,0.49031007,0.33808106,298,"2022-12-09T15:20:23.846Z"
93,0.88281494,0.50801027,0.18729736,299,"2022-12-09T15:21:24.409Z"
88,0.81226075,0.6153491,0.097404785,297,"2022-12-09T15:22:24.971Z"
70,-0.14821777,0.97154295,-0.12616943,296,"2022-12-09T15:23:25.533Z"
78,-0.5213184,0.7736084,0.28644043,294,"2022-12-09T15:24:26.095Z"
73,-0.017919922,0.26692382,0.9025879,293,"2022-12-09T15:25:26.657Z"
75,-0.08012451,0.43137208,0.83054197,293,"2022-12-09T15:26:27.220Z"
83,0.22915527,0.91813964,0.20499755,296,"2022-12-09T15:27:27.782Z"
97,0.5326953,0.81460935,0.09955811,296,"2022-12-09T15:28:28.344Z"
126,0.66116697,0.3615259,0.60670656,293,"2022-12-09T15:29:28.906Z"
123,0.63271,0.46520263,0.5792578,288,"2022-12-09T15:30:29.468Z"
99,-0.29288575,0.94011474,-0.013134765,286,"2022-12-09T15:31:30.031Z"
128,0.68406737,0.40386963,0.6309888,282,"2022-12-09T15:32:30.593Z"
112,0.76854736,0.38494384,0.5645801,279,"2022-12-09T15:33:31.155Z"
113,0.598938,0.6599341,0.45772216,274,"2022-12-09T15:34:31.717Z"
118,0.64255613,0.5116675,0.57399416,270,"2022-12-09T15:35:32.280Z"
126,0.70209473,0.4514551,0.5725586,266,"2022-12-09T15:36:32.842Z"
104,0.85660154,0.30695558,0.45665038,262,"2022-12-09T15:37:33.404Z"
118,0.6562207,0.49358642,0.56663084,260,"2022-12-09T15:38:33.966Z"
122,0.6786499,0.43705568,0.5795508,257,"2022-12-09T15:39:34.528Z"
137,0.30985352,1.0332763,0.38577148,256,"2022-12-09T15:40:35.091Z"
116,0.02401123,0.8838916,-0.25753662,255,"2022-12-09T15:41:35.653Z"
93,-0.07453369,0.89804685,0.2659912,257,"2022-12-09T15:42:36.215Z"
84,0.8881836,0.45608643,-0.16046876,258,"2022-12-09T15:43:36.777Z"
91,-0.35988036,0.8571802,-0.2552637,259,"2022-12-09T15:44:37.339Z"
94,0.04603027,0.7098706,0.6129785,263,"2022-12-09T15:45:37.902Z"
82,-0.9602441,0.12392334,0.16829833,266,"2022-12-09T15:46:38.464Z"
91,-0.30966064,0.92814696,-0.14803955,268,"2022-12-09T15:47:39.026Z"
75,-0.2381958,0.9563501,-0.08999267,273,"2022-12-09T15:48:39.588Z"
73,-0.9800342,0.07859131,0.0166333,279,"2022-12-09T15:49:40.151Z"
82,-0.2644043,0.939563,-0.1656958,287,"2022-12-09T15:50:40.713Z"
77,-0.84604734,0.10776367,0.47734374,291,"2022-12-09T15:51:41.275Z"
80,0.034951173,0.806499,0.5058228,297,"2022-12-09T15:52:41.837Z"
67,-0.13107422,0.939375,0.26337892,299,"2022-12-09T15:53:42.399Z"
63,-0.24832031,0.7480322,0.5834277,303,"2022-12-09T15:54:42.962Z"
68,0.01772705,0.71855223,0.5365576,305,"2022-12-09T15:55:43.524Z"
62,0.035285644,0.51688474,0.83947265,308,"2022-12-09T15:56:44.086Z"
67,-0.15707275,0.6618262,0.7163379,310,"2022-12-09T15:57:44.648Z"
66,0.049470216,0.57062745,0.8028906,316,"2022-12-09T15:58:45.210Z"
66,-0.08602051,0.6889258,0.6972363,318,"2022-12-09T15:59:45.772Z"
64,-0.17233154,0.606167,0.75213623,322,"2022-12-09T16:00:46.335Z"
64,-0.15644775,0.39266846,0.8835596,327,"2022-12-09T16:01:46.897Z"
61,-0.14999756,0.59381837,0.7729712,328,"2022-12-09T16:02:47.459Z"
60,0.04883545,0.5558765,0.8128003,328,"2022-12-09T16:03:48.021Z"
64,0.02833496,0.5269702,0.83262205,328,"2022-12-09T16:04:48.583Z"
63,-0.13952637,0.64777833,0.72618896,329,"2022-12-09T16:05:49.146Z"
58,-0.9267334,-0.14953858,0.28588134,332,"2022-12-09T16:06:49.708Z"
60,-0.3501001,0.6263867,0.6655078,333,"2022-12-09T16:07:50.270Z"
64,-0.92812014,0.092629395,0.30066162,336,"2022-12-09T16:08:50.832Z"
61,-0.19996093,0.48210937,0.83190185,335,"2022-12-09T16:09:51.394Z"
62,-0.22361328,0.9444995,0.16999511,338,"2022-12-09T16:10:51.956Z"
66,-0.13449219,0.96224123,0.16908936,338,"2022-12-09T16:11:52.519Z"
64,-0.12256836,0.9496094,0.23869874,340,"2022-12-09T16:12:53.081Z"
66,-0.16008545,0.7630005,0.5946045,341,"2022-12-09T16:13:53.643Z"
61,-0.9202734,0.34606934,0.003527832,340,"2022-12-09T16:14:54.205Z"
61,-0.8956543,0.20867431,0.33266845,341,"2022-12-09T16:15:54.767Z"
