"hr","accel_x","accel_y","accel_z","skin_temp","ts"
39,0.5996924,-0.07123535,0.8121191,344,"2023-01-15T00:41:23.284Z"
37,0.5978589,-0.076123044,0.81264406,344,"2023-01-15T00:42:23.846Z"
40,0.5988086,-0.07285645,0.8124683,345,"2023-01-15T00:43:24.408Z"
45,0.59823245,-0.073696285,0.813313,345,"2023-01-15T00:44:24.971Z"
43,0.5988306,-0.07292969,0.8126611,346,"2023-01-15T00:45:25.533Z"
42,0.5981665,-0.07200684,0.8129126,346,"2023-01-15T00:46:26.095Z"
46,0.5979761,-0.07259522,0.81318605,346,"2023-01-15T00:47:26.657Z"
43,0.59897214,-0.07215088,0.813252,347,"2023-01-15T00:48:27.219Z"
45,0.59893554,-0.07222412,0.81263185,348,"2023-01-15T00:49:27.794Z"
40,-0.022426758,-0.9977954,-0.19159424,346,"2023-01-15T00:50:28.356Z"
40,-0.02215332,-0.9969092,-0.19462158,345,"2023-01-15T00:51:28.918Z"
43,-0.020930177,-0.9971582,-0.19644532,343,"2023-01-15T00:52:29.481Z"
41,-0.020820312,-0.9962573,-0.19857666,342,"2023-01-15T00:53:30.043Z"
44,-0.020441895,-0.99626464,-0.19962646,340,"2023-01-15T00:54:30.605Z"
42,-0.019960938,-0.9959302,-0.20047364,339,"2023-01-15T00:55:31.167Z"
45,-0.019553222,-0.99574953,-0.20123047,338,"2023-01-15T00:56:31.729Z"
57,0.12659425,-1.0104126,0.040410157,339,"2023-01-15T00:57:32.292Z"
43,0.1293579,-1.0094141,0.036601562,338,"2023-01-15T00:58:32.854Z"
41,0.12993652,-1.0097973,0.033129882,337,"2023-01-15T00:59:33.416Z"
40,0.13000977,-1.0093628,0.030842286,336,"2023-01-15T01:00:33.978Z"
43,0.14035401,-1.0080103,0.036779784,335,"2023-01-15T01:01:34.541Z"
45,0.1406372,-1.008479,0.033518065,334,"2023-01-15T01:02:35.103Z"
40,0.14358154,-1.006853,-0.053269044,332,"2023-01-15T01:03:35.665Z"
41,0.14377685,-1.0069971,-0.056071777,332,"2023-01-15T01:04:36.227Z"
42,0.14433105,-1.0062988,-0.05605469,331,"2023-01-15T01:05:36.789Z"
42,0.14397949,-1.006958,-0.057919923,331,"2023-01-15T01:06:37.352Z"
42,0.14604248,-1.0065088,-0.063466795,330,"2023-01-15T01:07:37.914Z"
40,0.1455249,-1.006377,-0.064660646,330,"2023-01-15T01:08:38.489Z"
37,0.15976806,-1.004165,-0.06253906,329,"2023-01-15T01:09:39.051Z"
38,0.1726709,-1.0034546,0.04970459,328,"2023-01-15T01:10:39.613Z"
41,0.17368652,-1.003308,0.047915038,328,"2023-01-15T01:11:40.175Z"
41,0.17393555,-1.0038159,0.04498047,327,"2023-01-15T01:12:40.738Z"
38,0.17254883,-1.0036768,0.041894533,327,"2023-01-15T01:13:41.300Z"
39,0.18215331,-1.0022753,0.041215822,326,"2023-01-15T01:14:41.862Z"
41,0.1819165,-1.0024267,0.04100586,326,"2023-01-15T01:15:42.424Z"
38,0.18192871,-1.0021069,0.037719727,326,"2023-01-15T01:16:42.986Z"
45,0.18355712,-1.0025073,0.034416504,326,"2023-01-15T01:17:43.549Z"
39,0.1790747,-1.0023608,0.024047852,325,"2023-01-15T01:18:44.111Z"
40,0.17900391,-1.0029444,0.024123535,325,"2023-01-15T01:19:44.673Z"
39,0.17908691,-1.0031494,0.022443848,325,"2023-01-15T01:20:45.235Z"
41,0.1792505,-1.0034009,0.022216797,325,"2023-01-15T01:21:45.798Z"
40,0.17860352,-1.0030713,0.022189941,325,"2023-01-15T01:22:46.360Z"
42,0.18555908,-1.0016503,0.019011231,324,"2023-01-15T01:23:46.922Z"
41,0.19551514,-1.0000976,0.028828125,324,"2023-01-15T01:24:47.484Z"
37,0.19559814,-1.000498,0.027363282,324,"2023-01-15T01:25:48.046Z"
37,0.195,-1.0004345,0.025373535,323,"2023-01-15T01:26:48.609Z"
39,0.18833984,-1.0015235,0.014829102,323,"2023-01-15T01:27:49.183Z"
40,-0.56135255,0.26374024,0.7562109,326,"2023-01-15T01:28:49.746Z"
39,-0.554353,0.26351562,0.7620825,327,"2023-01-15T01:29:50.308Z"
37,-0.55779785,0.26171386,0.76088136,328,"2023-01-15T01:30:50.870Z"
37,-0.5563989,0.2602832,0.7622217,329,"2023-01-15T01:31:51.432Z"
39,-0.5528125,0.2600122,0.765603,331,"2023-01-15T01:32:51.995Z"
37,-0.55551267,0.25901613,0.7639575,333,"2023-01-15T01:33:52.557Z"
40,-0.5811206,0.36227784,0.7002173,334,"2023-01-15T01:34:53.119Z"
36,-0.5802539,0.36072266,0.70221925,336,"2023-01-15T01:35:53.681Z"
40,-0.57976073,0.35903075,0.7025,337,"2023-01-15T01:36:54.243Z"
37,-0.58564943,0.29909912,0.7260132,339,"2023-01-15T01:37:54.806Z"
37,-0.5851831,0.29761964,0.72783446,339,"2023-01-15T01:38:55.368Z"
39,-0.58448,0.29600585,0.72887206,340,"2023-01-15T01:39:55.930Z"
36,-0.58779055,0.29466307,0.726145,341,"2023-01-15T01:40:56.492Z"
40,-0.5843457,0.2954712,0.72955567,342,"2023-01-15T01:41:57.054Z"
42,-0.58572996,0.2945581,0.72778565,342,"2023-01-15T01:42:57.617Z"
37,-0.58407956,0.29544434,0.72964114,343,"2023-01-15T01:43:58.179Z"
38,-0.5854053,0.2942212,0.7290356,344,"2023-01-15T01:44:58.741Z"
38,-0.5871802,0.29377443,0.7276294,344,"2023-01-15T01:45:59.303Z"
56,-0.3937036,0.02821045,0.90420413,345,"2023-01-15T01:46:59.878Z"
34,-0.32479492,0.025788574,0.93412596,344,"2023-01-15T01:48:00.440Z"
37,-0.30592528,0.026979981,0.9403833,344,"2023-01-15T01:49:01.002Z"
48,0.600918,0.46541014,0.6617236,344,"2023-01-15T01:50:01.565Z"
38,0.6029028,0.46711427,0.65793455,344,"2023-01-15T01:51:02.127Z"
45,0.5995361,0.4703369,0.6590796,344,"2023-01-15T01:52:02.689Z"
36,0.59669435,0.473479,0.6590747,344,"2023-01-15T01:53:03.251Z"
37,0.5956372,0.47427002,0.6596704,344,"2023-01-15T01:54:03.813Z"
40,0.6262744,0.2224292,0.7607153,344,"2023-01-15T01:55:04.376Z"
35,0.63793945,0.17348877,0.76542234,344,"2023-01-15T01:56:04.938Z"
36,0.6464844,0.12857667,0.7672388,344,"2023-01-15T01:57:05.500Z"
37,0.6485327,0.13360596,0.7645288,344,"2023-01-15T01:58:06.062Z"
38,0.6490015,0.13053711,0.76488525,344,"2023-01-15T01:59:06.625Z"
41,0.48784423,-0.5301709,0.6984619,344,"2023-01-15T02:00:07.187Z"
54,-0.3263965,-0.1998706,0.9138965,344,"2023-01-15T02:01:07.749Z"
37,-0.31747314,-0.18619385,0.91986084,345,"2023-01-15T02:02:08.311Z"
48,-0.31284425,-0.18473144,0.92133546,347,"2023-01-15T02:03:08.873Z"
44,-0.3150415,-0.18634766,0.92120117,347,"2023-01-15T02:04:09.436Z"
43,-0.29375732,0.037578125,0.94299805,349,"2023-01-15T02:05:09.998Z"
46,-0.29553956,0.03376709,0.9429077,350,"2023-01-15T02:06:10.568Z"
44,-0.29604247,0.029389648,0.9429663,351,"2023-01-15T02:07:11.135Z"
46,-0.3000366,0.035771485,0.9415649,351,"2023-01-15T02:08:11.697Z"
41,-0.30023682,0.034885254,0.9416284,351,"2023-01-15T02:09:12.259Z"
47,-0.30090332,0.033371583,0.9413281,352,"2023-01-15T02:10:12.821Z"
43,-0.2997217,0.03506592,0.94160646,352,"2023-01-15T02:11:13.383Z"
44,-0.2995825,0.028708495,0.94199216,352,"2023-01-15T02:12:13.946Z"
42,-0.3008667,0.027219238,0.9419873,352,"2023-01-15T02:13:14.508Z"
47,-0.3154541,0.0016015625,0.9375317,353,"2023-01-15T02:14:15.070Z"
43,-0.3165674,0.0010791016,0.9365576,353,"2023-01-15T02:15:15.632Z"
43,-0.31845704,-0.0013085938,0.9362866,353,"2023-01-15T02:16:16.194Z"
47,0.4065332,-0.2540747,0.8943506,353,"2023-01-15T02:17:16.757Z"
38,0.64665526,0.21508056,0.7460547,353,"2023-01-15T02:18:17.319Z"
41,0.6461304,0.21822266,0.7456616,353,"2023-01-15T02:19:17.881Z"
40,0.64514893,0.20785645,0.750022,353,"2023-01-15T02:20:18.443Z"
39,0.6453198,0.20719726,0.74936765,352,"2023-01-15T02:21:19.005Z"
42,0.646189,0.20808838,0.74851316,352,"2023-01-15T02:22:19.568Z"
40,0.64550537,0.20947266,0.74890625,351,"2023-01-15T02:23:20.130Z"
42,0.6458447,0.2090625,0.7488159,351,"2023-01-15T02:24:20.692Z"
38,0.6458887,0.20939453,0.74875,351,"2023-01-15T02:25:21.262Z"
40,0.6456519,0.20903565,0.74867433,351,"2023-01-15T02:26:21.829Z"
36,0.6451001,0.20964843,0.7495801,351,"2023-01-15T02:27:22.391Z"
41,0.6456201,0.21003906,0.7485278,350,"2023-01-15T02:28:22.953Z"
42,0.64583987,0.20913085,0.7489551,350,"2023-01-15T02:29:23.515Z"
37,0.6647998,0.13579834,0.7504419,350,"2023-01-15T02:30:24.078Z"
38,0.66397214,0.14214355,0.7502539,350,"2023-01-15T02:31:24.640Z"
38,0.6634717,0.14285156,0.7499512,350,"2023-01-15T02:32:25.202Z"
39,0.6623535,0.14559326,0.7504785,350,"2023-01-15T02:33:25.764Z"
38,0.6614673,0.14632812,0.7508667,350,"2023-01-15T02:34:26.326Z"
54,0.6682495,0.11061523,0.7522412,350,"2023-01-15T02:35:26.889Z"
36,0.6682568,0.11931396,0.7507373,350,"2023-01-15T02:36:27.451Z"
39,0.6673218,0.11937256,0.7513159,350,"2023-01-15T02:37:28.013Z"
41,0.66695315,0.119946286,0.75145507,350,"2023-01-15T02:38:28.575Z"
37,0.62520266,0.101071775,0.7870728,350,"2023-01-15T02:39:29.137Z"
41,0.6247363,0.10560059,0.78723145,350,"2023-01-15T02:40:29.700Z"
40,0.6250659,0.106489256,0.78669435,350,"2023-01-15T02:41:30.262Z"
37,0.65811276,0.096174315,0.7626416,350,"2023-01-15T02:42:30.824Z"
36,0.6570825,0.09739746,0.7635205,350,"2023-01-15T02:43:31.386Z"
40,0.65694094,0.11577149,0.7605811,351,"2023-01-15T02:44:31.957Z"
37,0.6618677,0.16803955,0.7463648,351,"2023-01-15T02:45:32.523Z"
40,0.6601856,0.16828126,0.74746096,351,"2023-01-15T02:46:33.085Z"
55,0.26107666,-0.97628903,0.13969971,350,"2023-01-15T02:47:33.648Z"
39,0.261084,-0.97600585,0.14177978,350,"2023-01-15T02:48:34.210Z"
40,0.26088867,-0.97572756,0.14145996,350,"2023-01-15T02:49:34.772Z"
40,0.2611035,-0.97608644,0.14130127,350,"2023-01-15T02:50:35.334Z"
38,0.2617456,-0.9757129,0.1416748,350,"2023-01-15T02:51:35.896Z"
41,0.26130617,-0.97592044,0.14202881,351,"2023-01-15T02:52:36.458Z"
39,0.2612207,-0.97628665,0.1413916,351,"2023-01-15T02:53:37.021Z"
37,0.26182374,-0.97620606,0.14166993,351,"2023-01-15T02:54:37.583Z"
42,0.2613965,-0.97592527,0.14163086,351,"2023-01-15T02:55:38.145Z"
39,0.26157472,-0.97601074,0.14109375,351,"2023-01-15T02:56:38.708Z"
38,0.26182616,-0.9760181,0.14114746,351,"2023-01-15T02:57:39.270Z"
39,0.2613916,-0.9760522,0.14052247,351,"2023-01-15T02:58:39.832Z"
38,0.26181397,-0.97615725,0.14169434,351,"2023-01-15T02:59:40.394Z"
41,0.2614551,-0.9758105,0.14087403,351,"2023-01-15T03:00:40.956Z"
38,0.26178467,-0.9761157,0.14122802,351,"2023-01-15T03:01:41.518Z"
39,0.26205567,-0.9760376,0.1414331,351,"2023-01-15T03:02:42.081Z"
45,0.2666382,-0.97448,0.14067139,352,"2023-01-15T03:03:42.651Z"
41,0.26601318,-0.97500974,0.14136963,352,"2023-01-15T03:04:43.218Z"
41,0.26498535,-0.97492677,0.14197753,352,"2023-01-15T03:05:43.780Z"
41,0.2643701,-0.974707,0.1422998,352,"2023-01-15T03:06:44.342Z"
39,0.2642212,-0.9747925,0.1425708,351,"2023-01-15T03:07:44.904Z"
41,0.26397705,-0.9754297,0.14276123,351,"2023-01-15T03:08:45.466Z"
39,0.26386476,-0.9749927,0.14293458,351,"2023-01-15T03:09:46.029Z"
39,0.2637427,-0.9745044,0.14334229,352,"2023-01-15T03:10:46.591Z"
42,0.26293212,-0.974646,0.14436035,351,"2023-01-15T03:11:47.153Z"
41,0.26287353,-0.9750586,0.14434081,352,"2023-01-15T03:12:47.715Z"
40,0.2635376,-0.9751904,0.14405517,352,"2023-01-15T03:13:48.277Z"
40,0.26296142,-0.97541016,0.14477783,352,"2023-01-15T03:14:48.840Z"
39,0.26290527,-0.9753125,0.1449707,352,"2023-01-15T03:15:49.402Z"
56,-0.69937986,0.4326929,0.53171384,352,"2023-01-15T03:16:49.964Z"
36,-0.6785547,0.43567383,0.55470216,351,"2023-01-15T03:17:50.526Z"
38,-0.6778589,0.43634766,0.55415285,351,"2023-01-15T03:18:51.088Z"
37,-0.6716602,0.44720703,0.5548877,350,"2023-01-15T03:19:51.651Z"
38,-0.67272705,0.44603026,0.55395263,350,"2023-01-15T03:20:52.213Z"
44,-0.67022705,0.44815186,0.5550684,350,"2023-01-15T03:21:52.775Z"
37,-0.67222166,0.44763917,0.55302,349,"2023-01-15T03:22:53.345Z"
40,-0.6715967,0.4481128,0.5539746,349,"2023-01-15T03:23:53.912Z"
35,-0.6721924,0.44824952,0.55169433,349,"2023-01-15T03:24:54.474Z"
49,0.61685544,0.09755371,0.7857129,349,"2023-01-15T03:25:55.036Z"
34,0.69105226,0.23536132,0.70072997,349,"2023-01-15T03:26:55.598Z"
42,0.6913599,0.2331836,0.7016138,349,"2023-01-15T03:27:56.161Z"
42,0.68989503,0.23027344,0.70289797,349,"2023-01-15T03:28:56.723Z"
39,0.6898535,0.23053955,0.7035962,349,"2023-01-15T03:29:57.285Z"
38,0.6909131,0.22932373,0.7031128,349,"2023-01-15T03:30:57.847Z"
40,0.6870337,0.23638427,0.70830077,350,"2023-01-15T03:31:58.409Z"
35,0.68819094,0.2452295,0.6996045,350,"2023-01-15T03:32:58.972Z"
36,0.6882788,0.23713379,0.7030762,350,"2023-01-15T03:33:59.534Z"
37,0.6881177,0.23753174,0.703042,350,"2023-01-15T03:35:00.096Z"
43,0.25963134,-0.98649657,0.024013672,350,"2023-01-15T03:36:00.658Z"
40,0.26084474,-0.98625976,0.019470215,350,"2023-01-15T03:37:01.220Z"
39,0.26051027,-0.98626953,0.019379882,350,"2023-01-15T03:38:01.783Z"
41,0.2607788,-0.9863477,0.01802246,350,"2023-01-15T03:39:02.345Z"
40,0.49439698,0.6059766,0.62733155,349,"2023-01-15T03:40:02.907Z"
44,0.49201173,0.5929712,0.6424707,349,"2023-01-15T03:41:03.469Z"
52,0.6369946,-0.64252687,0.473938,349,"2023-01-15T03:42:04.040Z"
46,0.6355542,-0.64448977,0.47318116,350,"2023-01-15T03:43:04.606Z"
48,0.6347461,-0.64567137,0.47219726,350,"2023-01-15T03:44:05.168Z"
48,0.6338452,-0.6469653,0.4717163,349,"2023-01-15T03:45:05.730Z"
42,0.63403565,-0.64758056,0.47212645,349,"2023-01-15T03:46:06.293Z"
47,0.6339209,-0.6477661,0.47060546,349,"2023-01-15T03:47:06.855Z"
41,0.63302976,-0.647019,0.47239745,349,"2023-01-15T03:48:07.417Z"
42,0.63291746,-0.64861083,0.4707178,349,"2023-01-15T03:49:07.979Z"
41,0.63220704,-0.6485937,0.4716748,348,"2023-01-15T03:50:08.542Z"
43,0.63214844,-0.64931154,0.47048828,348,"2023-01-15T03:51:09.104Z"
45,0.6317651,-0.6492285,0.47181398,348,"2023-01-15T03:52:09.666Z"
43,0.63104737,-0.6499487,0.471875,348,"2023-01-15T03:53:10.228Z"
37,0.6301245,-0.6519653,0.470979,348,"2023-01-15T03:54:10.791Z"
44,0.62991214,-0.6521704,0.47064453,348,"2023-01-15T03:55:11.353Z"
69,0.6571875,-0.22480713,0.74126464,348,"2023-01-15T03:56:11.915Z"
40,0.6527881,-0.21308593,0.7469678,347,"2023-01-15T03:57:12.477Z"
41,0.6505835,-0.21216796,0.7503613,347,"2023-01-15T03:58:13.039Z"
40,0.64871335,-0.21245362,0.7517847,347,"2023-01-15T03:59:13.601Z"
38,0.64411134,-0.16473144,0.76617676,347,"2023-01-15T04:00:14.164Z"
40,0.64336914,-0.1641919,0.7669531,347,"2023-01-15T04:01:14.734Z"
45,0.64318115,-0.16399658,0.7668774,348,"2023-01-15T04:02:15.301Z"
39,0.6434155,-0.1624414,0.76701415,347,"2023-01-15T04:03:15.863Z"
39,0.64155275,-0.16188964,0.76910645,347,"2023-01-15T04:04:16.425Z"
38,0.16682129,0.7573169,0.6234497,347,"2023-01-15T04:05:16.987Z"
42,0.16839111,0.7631567,0.6157422,346,"2023-01-15T04:06:17.549Z"
39,0.164292,0.76260257,0.6172681,346,"2023-01-15T04:07:18.112Z"
40,0.16333741,0.7657959,0.61310303,346,"2023-01-15T04:08:18.674Z"
45,0.16320801,0.7777344,0.5979956,345,"2023-01-15T04:09:19.236Z"
46,0.16259521,0.7782788,0.5977246,346,"2023-01-15T04:10:19.797Z"
44,0.16273193,0.780498,0.59406006,346,"2023-01-15T04:11:20.360Z"
37,0.16187744,0.78245115,0.59250975,346,"2023-01-15T04:12:20.923Z"
42,0.16294922,0.7832495,0.5907715,346,"2023-01-15T04:13:21.485Z"
47,0.16177979,0.7838696,0.5912134,346,"2023-01-15T04:14:22.047Z"
53,-0.7570874,-0.3730371,0.50585693,346,"2023-01-15T04:15:22.609Z"
38,-0.7172583,-0.39581054,0.55011964,345,"2023-01-15T04:16:23.171Z"
46,-0.7181787,-0.39864257,0.5484448,346,"2023-01-15T04:17:23.734Z"
40,-0.7176807,-0.39999023,0.54800534,347,"2023-01-15T04:18:24.296Z"
37,-0.7200903,-0.4015747,0.5436084,347,"2023-01-15T04:19:24.858Z"
47,-0.7167163,-0.40085205,0.54759765,348,"2023-01-15T04:20:25.419Z"
43,-0.71612793,-0.40093505,0.54832274,349,"2023-01-15T04:21:25.983Z"
43,-0.71720946,-0.40369385,0.546521,348,"2023-01-15T04:22:26.545Z"
42,-0.7192334,-0.4048657,0.5430371,348,"2023-01-15T04:23:27.107Z"
42,-0.71610105,-0.40438232,0.5465625,348,"2023-01-15T04:24:27.669Z"
47,-0.7177002,-0.404812,0.54442626,348,"2023-01-15T04:25:28.232Z"
46,-0.71604735,-0.40524414,0.5461548,348,"2023-01-15T04:26:28.794Z"
37,-0.71732664,-0.40567872,0.54316163,348,"2023-01-15T04:27:29.356Z"
40,-0.715481,-0.40677246,0.5457788,348,"2023-01-15T04:28:29.918Z"
48,-0.7192871,-0.40781984,0.5397754,348,"2023-01-15T04:29:30.480Z"
47,-0.72031003,-0.40815917,0.53804934,349,"2023-01-15T04:30:31.042Z"
46,-0.716228,-0.4082715,0.54400146,349,"2023-01-15T04:31:31.605Z"
40,-0.71913576,-0.40816405,0.5406372,349,"2023-01-15T04:32:32.167Z"
44,-0.71572757,-0.40812987,0.5443677,349,"2023-01-15T04:33:32.729Z"
41,-0.7140283,-0.40866455,0.54700196,349,"2023-01-15T04:34:33.292Z"
40,-0.71424073,-0.40833986,0.54620606,349,"2023-01-15T04:35:33.854Z"
43,-0.71385497,-0.40862548,0.54687744,349,"2023-01-15T04:36:34.416Z"
38,-0.71433103,-0.4080005,0.5459375,349,"2023-01-15T04:37:34.978Z"
41,-0.7122168,-0.40898192,0.5474219,349,"2023-01-15T04:38:35.540Z"
37,-0.712749,-0.4087744,0.5474292,349,"2023-01-15T04:39:36.103Z"
44,-0.71571046,-0.4085132,0.5428369,349,"2023-01-15T04:40:36.677Z"
43,-0.7144629,-0.4101001,0.54526854,349,"2023-01-15T04:41:37.240Z"
52,0.65890867,0.25386718,0.72293943,350,"2023-01-15T04:42:37.802Z"
37,0.6598315,0.25061524,0.7229443,350,"2023-01-15T04:43:38.364Z"
39,0.65838134,0.24599609,0.72626954,350,"2023-01-15T04:44:38.926Z"
42,0.6588794,0.24620849,0.7259619,350,"2023-01-15T04:45:39.488Z"
39,0.6583374,0.24916992,0.72503906,350,"2023-01-15T04:46:40.051Z"
61,-0.51991457,-0.7323999,0.43528077,350,"2023-01-15T04:47:40.613Z"
40,-0.5138623,-0.7372363,0.43435058,350,"2023-01-15T04:48:41.175Z"
41,-0.5103784,-0.7387891,0.43572754,350,"2023-01-15T04:49:41.737Z"
36,-0.50819093,-0.72929686,0.4534717,350,"2023-01-15T04:50:42.300Z"
37,-0.5068945,-0.730708,0.453916,350,"2023-01-15T04:51:42.862Z"
36,-0.50353026,-0.7293262,0.4590796,350,"2023-01-15T04:52:43.424Z"
39,-0.5029883,-0.7301831,0.4587378,350,"2023-01-15T04:53:43.986Z"
41,-0.5027588,-0.73109865,0.45796385,350,"2023-01-15T04:54:44.548Z"
37,-0.5029468,-0.7321069,0.45534423,350,"2023-01-15T04:55:45.110Z"
39,-0.5005469,-0.72996336,0.46204102,350,"2023-01-15T04:56:45.672Z"
37,-0.5000439,-0.73067385,0.46104735,350,"2023-01-15T04:57:46.235Z"
36,-0.498833,-0.73074704,0.46139893,350,"2023-01-15T04:58:46.797Z"
38,-0.50094485,-0.73306155,0.4558252,350,"2023-01-15T04:59:47.372Z"
42,-0.66057616,0.6934326,0.21343261,351,"2023-01-15T05:00:47.934Z"
39,-0.63449216,0.6788428,0.3127905,351,"2023-01-15T05:01:48.496Z"
37,-0.63571286,0.67703855,0.31385985,352,"2023-01-15T05:02:49.058Z"
37,-0.637124,0.67548096,0.3145874,352,"2023-01-15T05:03:49.620Z"
38,-0.6332373,0.6779956,0.3191406,352,"2023-01-15T05:04:50.183Z"
40,0.016784668,-0.9964331,-0.20091309,348,"2023-01-15T05:05:50.745Z"
39,0.01616455,-0.9957617,-0.20545898,344,"2023-01-15T05:06:51.307Z"
40,0.014633789,-0.99497557,-0.20735596,342,"2023-01-15T05:07:51.869Z"
44,0.0092944335,-0.9979785,-0.19204101,342,"2023-01-15T05:08:52.431Z"
37,0.008591308,-0.9956567,-0.20631592,340,"2023-01-15T05:09:52.994Z"
81,-0.788313,0.6106128,0.09041504,345,"2023-01-15T05:10:53.556Z"
91,-0.572395,0.7830078,0.12577392,342,"2023-01-15T05:11:54.118Z"
81,-0.65384275,0.7661084,-0.027565919,338,"2023-01-15T05:12:54.680Z"
73,-0.41402587,0.87816894,-0.20075196,335,"2023-01-15T05:13:55.242Z"
76,-0.004301758,0.99161863,-0.09582275,332,"2023-01-15T05:14:55.805Z"
66,-0.0045996094,0.9884937,-0.12769775,329,"2023-01-15T05:15:56.367Z"
83,0.09998535,-0.982832,-0.24963868,325,"2023-01-15T05:16:56.929Z"
41,0.09571777,-0.9829395,-0.2502661,317,"2023-01-15T05:17:57.491Z"
41,0.08867676,-1.0139892,-0.011428223,317,"2023-01-15T05:18:58.053Z"
41,0.08458252,-1.0139892,-0.011254882,319,"2023-01-15T05:19:58.616Z"
40,0.084631346,-1.0140649,-0.012097168,321,"2023-01-15T05:20:59.178Z"
41,0.08407715,-1.0140942,-0.009406738,322,"2023-01-15T05:21:59.740Z"
40,0.08344483,-1.0137671,-0.009611816,324,"2023-01-15T05:23:00.302Z"
75,-0.32298338,0.89806396,-0.04913574,331,"2023-01-15T05:24:00.868Z"
73,-0.7292187,0.6487158,0.09727051,328,"2023-01-15T05:25:01.427Z"
79,0.03801758,-0.19463623,0.8609766,326,"2023-01-15T05:26:01.989Z"
41,-0.6014404,-0.038518067,0.7739331,325,"2023-01-15T05:27:02.552Z"
37,-0.59803224,-0.035512697,0.7770996,325,"2023-01-15T05:28:03.114Z"
39,-0.59981936,-0.040847167,0.77506346,328,"2023-01-15T05:29:03.676Z"
38,-0.60035646,-0.041870117,0.7753027,330,"2023-01-15T05:30:04.238Z"
38,-0.6033789,-0.03619873,0.7739844,333,"2023-01-15T05:31:04.800Z"
40,-0.60420656,-0.04491455,0.7729858,335,"2023-01-15T05:32:05.363Z"
39,-0.60328126,-0.04479492,0.77407956,337,"2023-01-15T05:33:05.925Z"
