"hr","accel_x","accel_y","accel_z","skin_temp","ts"
43,0.61272216,0.5336865,0.5911865,307,"2022-12-26T03:49:08.571Z"
40,0.61199707,0.5310962,0.5942871,307,"2022-12-26T03:50:09.133Z"
38,0.6121118,0.53243166,0.59261477,307,"2022-12-26T03:51:09.695Z"
38,0.6115576,0.5311084,0.5954712,307,"2022-12-26T03:52:10.257Z"
38,0.61272216,0.5293848,0.59454834,308,"2022-12-26T03:53:10.820Z"
41,0.6141333,0.5308081,0.5926269,308,"2022-12-26T03:54:11.382Z"
36,0.5265454,0.5999658,0.6062622,308,"2022-12-26T03:55:11.944Z"
37,0.524082,0.6071436,0.60047364,308,"2022-12-26T03:56:12.506Z"
46,-0.56759524,0.47624755,0.6366504,308,"2022-12-26T03:57:13.069Z"
34,-0.56409425,0.4681372,0.6465991,310,"2022-12-26T03:58:13.631Z"
50,-0.5587793,0.46856934,0.65003663,310,"2022-12-26T03:59:14.193Z"
41,-0.5602539,0.46325928,0.65287596,311,"2022-12-26T04:00:14.755Z"
37,-0.55918944,0.45962402,0.65712404,311,"2022-12-26T04:01:15.317Z"
38,-0.5607861,0.46023193,0.6555786,312,"2022-12-26T04:02:15.880Z"
41,-0.5613623,0.45924073,0.6561328,312,"2022-12-26T04:03:16.442Z"
41,-0.5004566,0.70215577,0.46594238,314,"2022-12-26T04:04:17.004Z"
35,-0.49936035,0.69802004,0.47182617,317,"2022-12-26T04:05:17.574Z"
36,-0.4982544,0.69787353,0.47344238,320,"2022-12-26T04:06:18.141Z"
38,-0.49796632,0.6970044,0.4752368,321,"2022-12-26T04:07:18.703Z"
44,-0.50108397,0.6961939,0.47311524,323,"2022-12-26T04:08:19.266Z"
38,-0.49780273,0.69604003,0.4772705,324,"2022-12-26T04:09:19.828Z"
34,-0.4974512,0.69535154,0.47860107,325,"2022-12-26T04:10:20.390Z"
32,-0.5357202,0.35316163,0.73865235,325,"2022-12-26T04:11:20.952Z"
53,-0.7474927,0.637229,-0.03050293,323,"2022-12-26T04:12:21.514Z"
38,-0.7473267,0.63682616,-0.013540039,321,"2022-12-26T04:13:22.077Z"
39,-0.7468823,0.6380005,-0.011171875,323,"2022-12-26T04:14:22.639Z"
39,-0.74914306,0.6357959,-0.009020996,324,"2022-12-26T04:15:23.201Z"
36,-0.7477148,0.6370776,-0.0052319337,325,"2022-12-26T04:16:23.763Z"
39,-0.74810547,0.63666016,-0.002824707,327,"2022-12-26T04:17:24.325Z"
34,-0.74629885,0.6380762,0.0016723633,328,"2022-12-26T04:18:24.888Z"
33,-0.746521,0.63787353,0.0037060548,329,"2022-12-26T04:19:25.450Z"
35,-0.749187,0.63482666,0.0010546875,330,"2022-12-26T04:20:26.012Z"
35,-0.7461548,0.6383252,0.006931152,331,"2022-12-26T04:21:26.574Z"
35,-0.7462891,0.6382056,0.008979492,331,"2022-12-26T04:22:27.136Z"
35,-0.7443262,0.6402368,0.013640136,332,"2022-12-26T04:23:27.699Z"
35,-0.745437,0.63887453,0.01559082,333,"2022-12-26T04:24:28.269Z"
38,-0.74647707,0.63750976,0.01638672,334,"2022-12-26T04:25:28.836Z"
35,-0.744646,0.63958496,0.020512694,334,"2022-12-26T04:26:29.398Z"
34,-0.7447534,0.6395874,0.022163086,335,"2022-12-26T04:27:29.960Z"
35,-0.74575686,0.6385205,0.025170898,335,"2022-12-26T04:28:30.522Z"
36,-0.74575686,0.63775635,0.025041504,335,"2022-12-26T04:29:31.084Z"
36,-0.7467627,0.6359668,0.025080567,336,"2022-12-26T04:30:31.647Z"
36,-0.7475488,0.63544923,0.024875488,336,"2022-12-26T04:31:32.209Z"
42,-0.77425784,0.37322998,0.46660155,337,"2022-12-26T04:32:32.771Z"
40,-0.7745459,0.37137452,0.46730223,337,"2022-12-26T04:33:33.333Z"
40,-0.77795655,0.37404785,0.45839354,336,"2022-12-26T04:34:33.896Z"
33,-0.7684009,0.59996825,0.10080566,335,"2022-12-26T04:35:34.458Z"
38,-0.7702832,0.59734374,0.10018311,335,"2022-12-26T04:36:35.020Z"
35,-0.7685449,0.5986377,0.10779785,336,"2022-12-26T04:37:35.582Z"
38,-0.7688184,0.59759766,0.110305175,337,"2022-12-26T04:38:36.144Z"
39,-0.7689209,0.5974121,0.11042969,337,"2022-12-26T04:39:36.707Z"
42,-0.77094483,0.5947168,0.10949463,338,"2022-12-26T04:40:37.269Z"
62,-0.7242334,0.23111328,0.61483645,339,"2022-12-26T04:41:37.831Z"
39,-0.70884275,0.22892334,0.6334839,338,"2022-12-26T04:42:38.393Z"
41,-0.7079468,0.22174317,0.6364746,336,"2022-12-26T04:43:38.955Z"
50,-0.6400049,0.70749265,0.22286865,335,"2022-12-26T04:44:39.530Z"
40,-0.6760327,0.62440675,0.3311743,333,"2022-12-26T04:45:40.092Z"
39,-0.67640626,0.6222046,0.33446288,332,"2022-12-26T04:46:40.655Z"
38,-0.67927,0.6238208,0.32654786,331,"2022-12-26T04:47:41.217Z"
41,-0.6768433,0.6235547,0.33351806,331,"2022-12-26T04:48:41.779Z"
41,-0.677439,0.62474364,0.3292871,331,"2022-12-26T04:49:42.341Z"
46,-0.67666745,0.62450194,0.33086425,330,"2022-12-26T04:50:42.903Z"
40,-0.679375,0.6247485,0.3231836,330,"2022-12-26T04:51:43.465Z"
68,0.65693605,0.12317139,0.7562646,329,"2022-12-26T04:52:44.028Z"
34,0.65075684,0.13352051,0.7595532,331,"2022-12-26T04:53:44.590Z"
41,0.6516846,0.1359082,0.7589502,332,"2022-12-26T04:54:45.152Z"
42,0.652854,0.14411621,0.75595945,334,"2022-12-26T04:55:45.714Z"
40,0.65243894,0.14385253,0.7565991,336,"2022-12-26T04:56:46.276Z"
46,0.6545117,0.1425293,0.7544702,337,"2022-12-26T04:57:46.839Z"
40,0.6514209,0.1461377,0.7569092,338,"2022-12-26T04:58:47.401Z"
41,0.6532324,0.15821289,0.753269,339,"2022-12-26T04:59:47.963Z"
40,-0.55417967,0.07673828,0.80612063,341,"2022-12-26T05:00:48.525Z"
44,-0.55164796,0.07592041,0.80768555,343,"2022-12-26T05:01:49.087Z"
40,-0.55252683,0.08024903,0.80725586,344,"2022-12-26T05:02:49.650Z"
39,-0.5555054,0.068666995,0.8057886,346,"2022-12-26T05:03:50.224Z"
65,-0.03459961,0.72195315,-0.69240725,347,"2022-12-26T05:04:50.787Z"
64,0.40937987,0.8854639,0.27137452,344,"2022-12-26T05:05:51.349Z"
69,-0.79409426,0.57529294,-0.07407959,340,"2022-12-26T05:06:51.911Z"
67,0.23259278,0.9564429,-0.17270508,336,"2022-12-26T05:07:52.473Z"
66,0.18886718,0.9278809,0.04909668,333,"2022-12-26T05:08:53.035Z"
61,-0.067463376,0.98935056,-0.07640625,329,"2022-12-26T05:09:53.597Z"
61,-0.04144043,0.9898218,-0.1476538,326,"2022-12-26T05:10:54.160Z"
81,-0.024831543,-0.09773681,0.9164429,328,"2022-12-26T05:11:54.722Z"
51,-0.03531006,0.9456348,0.20804687,328,"2022-12-26T05:12:55.284Z"
41,-0.6393945,0.044128418,0.7404419,329,"2022-12-26T05:13:55.846Z"
39,-0.62860596,0.04866211,0.75027585,331,"2022-12-26T05:14:56.408Z"
37,-0.626731,0.051166993,0.752124,333,"2022-12-26T05:15:56.971Z"
42,-0.6293384,0.048903808,0.7507153,335,"2022-12-26T05:16:57.533Z"
38,-0.63051516,0.053410646,0.74912596,337,"2022-12-26T05:17:58.095Z"
39,-0.62977296,0.049528807,0.7509961,338,"2022-12-26T05:18:58.657Z"
41,-0.62980956,0.058078613,0.7500855,340,"2022-12-26T05:19:59.219Z"
41,-0.6307275,0.0635498,0.74917966,341,"2022-12-26T05:20:59.782Z"
37,-0.6289307,0.061518554,0.75109863,342,"2022-12-26T05:22:00.344Z"
45,-0.53437257,0.047292482,0.8197485,343,"2022-12-26T05:23:00.906Z"
45,-0.24071045,0.5001001,0.81368655,344,"2022-12-26T05:24:01.468Z"
48,0.020473633,0.88078856,-0.47103027,343,"2022-12-26T05:25:02.031Z"
47,0.05065918,0.84595215,-0.53123534,341,"2022-12-26T05:26:02.593Z"
49,0.08270752,0.8842041,-0.46117187,339,"2022-12-26T05:27:03.155Z"
74,0.6675195,0.57420164,0.33612305,337,"2022-12-26T05:28:03.717Z"
69,-0.5662427,0.62076414,-0.5172168,335,"2022-12-26T05:29:04.279Z"
71,0.2682666,0.3618164,0.9214819,331,"2022-12-26T05:30:04.841Z"
70,0.26966798,0.9676953,0.07210937,328,"2022-12-26T05:31:05.404Z"
59,0.28223878,0.9142676,0.28846437,325,"2022-12-26T05:32:05.966Z"
